SkinApiId,WeaponName,FinishName,SourceSheet,FNPrice,MWPrice,FTPrice,WWPrice,BSPrice,STFNPrice,STMWPrice,STFTPrice,STWWPrice,STBSPrice,VanillaPrice,VanillaStatTrakPrice
skin_shadow_daggers_vanilla,Shadow Daggers,★ (Vanilla),Shadow Daggers,,,,,,,,,,,5370,5950
skin_shadow_daggers_crimson_web,Shadow Daggers,Crimson Web,Shadow Daggers,8690,8090,7420,7020,6690,10760,9890,8950,8350,7890,,
skin_shadow_daggers_fade,Shadow Daggers,Fade,Shadow Daggers,5930,5690,,,,6760,6410,,,,,
skin_shadow_daggers_blue_steel,Shadow Daggers,Blue Steel,Shadow Daggers,5280,5130,4950,4850,4760,5820,5590,5350,5200,5070,,
skin_shadow_daggers_stained,Shadow Daggers,Stained,Shadow Daggers,5120,4980,4840,4740,4670,5580,5390,5180,5040,4940,,
skin_shadow_daggers_case_hardened,Shadow Daggers,Case Hardened,Shadow Daggers,5930,5690,5420,5260,5130,6760,6410,6040,5800,5610,,
skin_shadow_daggers_forest_ddpat,Shadow Daggers,Forest DDPAT,Shadow Daggers,5260,5100,4940,4830,4750,5790,5560,5330,5180,5060,,
skin_shadow_daggers_safari_mesh,Shadow Daggers,Safari Mesh,Shadow Daggers,5190,5040,4890,4790,4710,5690,5470,5250,5110,5000,,
skin_shadow_daggers_boreal_forest,Shadow Daggers,Boreal Forest,Shadow Daggers,5240,5090,4920,4820,4730,5750,5530,5300,5150,5030,,
skin_shadow_daggers_scorched,Shadow Daggers,Scorched,Shadow Daggers,5190,5040,4890,4790,4710,5690,5470,5250,5110,5000,,
skin_shadow_daggers_urban_masked,Shadow Daggers,Urban Masked,Shadow Daggers,5260,5100,4940,4830,4750,5790,5560,5330,5180,5060,,
skin_shadow_daggers_night,Shadow Daggers,Night,Shadow Daggers,5550,5360,5150,5020,4910,6210,5940,5640,5450,5300,,
skin_shadow_daggers_slaughter,Shadow Daggers,Slaughter,Shadow Daggers,6100,5840,5550,,,7010,6630,6220,,,,
skin_shadow_daggers_damascus_steel,Shadow Daggers,Damascus Steel,Shadow Daggers,5240,5090,4920,4820,4730,5750,5530,5300,5150,5030,,
skin_shadow_daggers_doppler_phase_1,Shadow Daggers,Doppler (Phase 1),Shadow Daggers,7650,7180,,,,9250,8580,,,,,
skin_shadow_daggers_doppler_phase_2,Shadow Daggers,Doppler (Phase 2),Shadow Daggers,8130,7610,,,,9950,9190,,,,,
skin_shadow_daggers_doppler_phase_3,Shadow Daggers,Doppler (Phase 3),Shadow Daggers,7320,6900,,,,8780,8170,,,,,
skin_shadow_daggers_doppler_phase_4,Shadow Daggers,Doppler (Phase 4),Shadow Daggers,7770,7290,,,,9430,8730,,,,,
skin_shadow_daggers_doppler_ruby,Shadow Daggers,Doppler (Ruby),Shadow Daggers,10930,10030,,,,14010,12700,,,,,
skin_shadow_daggers_doppler_sapphire,Shadow Daggers,Doppler (Sapphire),Shadow Daggers,11200,10270,,,,14390,13050,,,,,
skin_shadow_daggers_doppler_black_pearl,Shadow Daggers,Doppler (Black Pearl),Shadow Daggers,17250,15530,,,,23170,20690,,,,,
skin_shadow_daggers_marble_fade,Shadow Daggers,Marble Fade,Shadow Daggers,6040,5790,,,,6910,6550,,,,,
skin_shadow_daggers_rust_coat,Shadow Daggers,Rust Coat,Shadow Daggers,,,,4680,4620,,,,4960,4860,,
skin_shadow_daggers_tiger_tooth,Shadow Daggers,Tiger Tooth,Shadow Daggers,5930,5690,,,,6760,6410,,,,,
skin_shadow_daggers_ultraviolet,Shadow Daggers,Ultraviolet,Shadow Daggers,5510,5320,5120,5000,4890,6150,5880,5590,5400,5260,,
skin_shadow_daggers_autotronic,Shadow Daggers,Autotronic,Shadow Daggers,5840,5610,5360,5200,5080,6630,6300,5940,5710,5530,,
skin_shadow_daggers_black_laminate,Shadow Daggers,Black Laminate,Shadow Daggers,5280,5130,4950,4850,4760,5820,5590,5350,5200,5070,,
skin_shadow_daggers_bright_water,Shadow Daggers,Bright Water,Shadow Daggers,5240,5090,4920,4820,4730,5750,5530,5300,5150,5030,,
skin_shadow_daggers_freehand,Shadow Daggers,Freehand,Shadow Daggers,5260,5100,4940,4830,4750,5790,5560,5330,5180,5060,,
skin_shadow_daggers_gamma_doppler_phase_1,Shadow Daggers,Gamma Doppler (Phase 1),Shadow Daggers,6780,6430,,,,7990,7490,,,,,
skin_shadow_daggers_gamma_doppler_phase_2,Shadow Daggers,Gamma Doppler (Phase 2),Shadow Daggers,7280,6870,,,,8720,8110,,,,,
skin_shadow_daggers_gamma_doppler_phase_3,Shadow Daggers,Gamma Doppler (Phase 3),Shadow Daggers,6740,6400,,,,7930,7430,,,,,
skin_shadow_daggers_gamma_doppler_phase_4,Shadow Daggers,Gamma Doppler (Phase 4),Shadow Daggers,6870,6510,,,,8120,7590,,,,,
skin_shadow_daggers_gamma_doppler_emerald,Shadow Daggers,Gamma Doppler (Emerald),Shadow Daggers,11550,10600,,,,14930,13520,,,,,
skin_shadow_daggers_lore,Shadow Daggers,Lore,Shadow Daggers,5770,5560,5310,5160,5040,6530,6220,5870,5650,5480,,
skin_skeleton_knife_vanilla,Skeleton Knife,★ (Vanilla),Skeleton Knife,,,,,,,,,,,7700,9320
skin_skeleton_knife_crimson_web,Skeleton Knife,Crimson Web,Skeleton Knife,15180,13740,12130,11170,10350,20170,18070,15830,14390,13240,,
skin_skeleton_knife_fade,Skeleton Knife,Fade,Skeleton Knife,8450,7880,,,,10410,9590,,,,,
skin_skeleton_knife_blue_steel,Skeleton Knife,Blue Steel,Skeleton Knife,6990,6600,6180,5930,5730,8290,7740,7150,6770,6480,,
skin_skeleton_knife_stained,Skeleton Knife,Stained,Skeleton Knife,6590,6270,5910,5690,5500,7720,7250,6740,6410,6160,,
skin_skeleton_knife_case_hardened,Skeleton Knife,Case Hardened,Skeleton Knife,8490,7920,7280,6890,6580,10460,9650,8750,8170,7730,,
skin_skeleton_knife_forest_ddpat,Skeleton Knife,Forest DDPAT,Skeleton Knife,6910,6540,6130,5890,5680,8180,7650,7070,6710,6420,,
skin_skeleton_knife_safari_mesh,Skeleton Knife,Safari Mesh,Skeleton Knife,6720,6370,5990,5760,5570,7900,7410,6870,6530,6260,,
skin_skeleton_knife_boreal_forest,Skeleton Knife,Boreal Forest,Skeleton Knife,6820,6460,6060,5820,5630,8040,7530,6970,6610,6340,,
skin_skeleton_knife_scorched,Skeleton Knife,Scorched,Skeleton Knife,6770,6420,6030,5800,5600,7970,7470,6920,6570,6300,,
skin_skeleton_knife_urban_masked,Skeleton Knife,Urban Masked,Skeleton Knife,6910,6540,6130,5890,5680,8180,7650,7070,6710,6420,,
skin_skeleton_knife_night_stripe,Skeleton Knife,Night Stripe,Skeleton Knife,6720,6370,5990,5760,5570,7900,7410,6870,6530,6260,,
skin_skeleton_knife_slaughter,Skeleton Knife,Slaughter,Skeleton Knife,8880,8260,7560,,,11040,10140,9160,,,,
skin_skeleton_knife_damascus_steel,Skeleton Knife,Damascus Steel,Skeleton Knife,6820,6460,6060,5820,5630,8040,7530,6970,6610,6340,,
skin_skeleton_knife_doppler_phase_1,Skeleton Knife,Doppler (Phase 1),Skeleton Knife,12590,11500,,,,16430,14830,,,,,
skin_skeleton_knife_doppler_phase_2,Skeleton Knife,Doppler (Phase 2),Skeleton Knife,13870,12590,,,,18260,16430,,,,,
skin_skeleton_knife_doppler_phase_3,Skeleton Knife,Doppler (Phase 3),Skeleton Knife,11910,10870,,,,15400,13930,,,,,
skin_skeleton_knife_doppler_phase_4,Skeleton Knife,Doppler (Phase 4),Skeleton Knife,12970,11830,,,,16980,15290,,,,,
skin_skeleton_knife_doppler_ruby,Skeleton Knife,Doppler (Ruby),Skeleton Knife,22760,20310,,,,31130,27610,,,,,
skin_skeleton_knife_doppler_sapphire,Skeleton Knife,Doppler (Sapphire),Skeleton Knife,23390,20880,,,,32050,28430,,,,,
skin_skeleton_knife_doppler_black_pearl,Skeleton Knife,Doppler (Black Pearl),Skeleton Knife,39850,35160,,,,55880,49120,,,,,
skin_skeleton_knife_marble_fade,Skeleton Knife,Marble Fade,Skeleton Knife,8810,8200,,,,10930,10050,,,,,
skin_skeleton_knife_rust_coat,Skeleton Knife,Rust Coat,Skeleton Knife,,,,5530,5370,,,,6180,5950,,
skin_skeleton_knife_tiger_tooth,Skeleton Knife,Tiger Tooth,Skeleton Knife,8450,7880,,,,10410,9590,,,,,
skin_skeleton_knife_ultraviolet,Skeleton Knife,Ultraviolet,Skeleton Knife,7470,7020,6530,6240,5990,8980,8340,7660,7220,6880,,
skin_stiletto_knife_vanilla,Stiletto Knife,★ (Vanilla),Stiletto Knife,,,,,,,,,,,7290,8730
skin_stiletto_knife_crimson_web,Stiletto Knife,Crimson Web,Stiletto Knife,14930,13520,11940,11010,10220,19810,17770,15560,14140,13050,,
skin_stiletto_knife_fade,Stiletto Knife,Fade,Stiletto Knife,8390,7830,,,,10330,9520,,,,,
skin_stiletto_knife_blue_steel,Stiletto Knife,Blue Steel,Stiletto Knife,6930,6550,6150,5890,5690,8210,7670,7090,6720,6430,,
skin_stiletto_knife_stained,Stiletto Knife,Stained,Stiletto Knife,6520,6210,5850,5640,5460,7620,7160,6660,6350,6100,,
skin_stiletto_knife_case_hardened,Stiletto Knife,Case Hardened,Stiletto Knife,8420,7860,7230,6850,6540,10380,9560,8680,8110,7670,,
skin_stiletto_knife_forest_ddpat,Stiletto Knife,Forest DDPAT,Stiletto Knife,6890,6530,6120,5870,5670,8150,7620,7060,6690,6400,,
skin_stiletto_knife_safari_mesh,Stiletto Knife,Safari Mesh,Stiletto Knife,6670,6330,5960,5730,5550,7830,7350,6820,6480,6220,,
skin_stiletto_knife_boreal_forest,Stiletto Knife,Boreal Forest,Stiletto Knife,6780,6430,6040,5800,5610,7990,7490,6940,6590,6310,,
skin_stiletto_knife_scorched,Stiletto Knife,Scorched,Stiletto Knife,6710,6360,5990,5760,5570,7880,7390,6860,6520,6250,,
skin_stiletto_knife_urban_masked,Stiletto Knife,Urban Masked,Stiletto Knife,6890,6530,6120,5870,5670,8150,7620,7060,6690,6400,,
skin_stiletto_knife_night_stripe,Stiletto Knife,Night Stripe,Stiletto Knife,6670,6330,5960,5730,5550,7830,7350,6820,6480,6220,,
skin_stiletto_knife_slaughter,Stiletto Knife,Slaughter,Stiletto Knife,8810,8190,7510,,,10930,10030,9080,,,,
skin_stiletto_knife_damascus_steel,Stiletto Knife,Damascus Steel,Stiletto Knife,6780,6430,6040,5800,5610,7990,7490,6940,6590,6310,,
skin_stiletto_knife_doppler_phase_1,Stiletto Knife,Doppler (Phase 1),Stiletto Knife,12450,11360,,,,16220,14630,,,,,
skin_stiletto_knife_doppler_phase_2,Stiletto Knife,Doppler (Phase 2),Stiletto Knife,13650,12430,,,,17960,16160,,,,,
skin_stiletto_knife_doppler_phase_3,Stiletto Knife,Doppler (Phase 3),Stiletto Knife,11720,10740,,,,15150,13710,,,,,
skin_stiletto_knife_doppler_phase_4,Stiletto Knife,Doppler (Phase 4),Stiletto Knife,12780,11640,,,,16680,15040,,,,,
skin_stiletto_knife_doppler_ruby,Stiletto Knife,Doppler (Ruby),Stiletto Knife,20250,18120,,,,27500,24450,,,,,
skin_stiletto_knife_doppler_sapphire,Stiletto Knife,Doppler (Sapphire),Stiletto Knife,20850,18640,,,,28370,25210,,,,,
skin_stiletto_knife_doppler_black_pearl,Stiletto Knife,Doppler (Black Pearl),Stiletto Knife,34940,30910,,,,48790,42960,,,,,
skin_stiletto_knife_marble_fade,Stiletto Knife,Marble Fade,Stiletto Knife,8700,8100,,,,10760,9920,,,,,
skin_stiletto_knife_rust_coat,Stiletto Knife,Rust Coat,Stiletto Knife,,,,5500,5340,,,,6150,5920,,
skin_stiletto_knife_tiger_tooth,Stiletto Knife,Tiger Tooth,Stiletto Knife,8390,7830,,,,10330,9520,,,,,
skin_stiletto_knife_ultraviolet,Stiletto Knife,Ultraviolet,Stiletto Knife,7430,7000,6510,6220,5980,8940,8310,7630,7190,6850,,
skin_survival_knife_vanilla,Survival Knife,★ (Vanilla),Survival Knife,,,,,,,,,,,5200,5700
skin_survival_knife_crimson_web,Survival Knife,Crimson Web,Survival Knife,7920,7420,6860,6530,6250,9650,8920,8140,7640,7250,,
skin_survival_knife_fade,Survival Knife,Fade,Survival Knife,5590,5390,,,,6270,5990,,,,,
skin_survival_knife_blue_steel,Survival Knife,Blue Steel,Survival Knife,5090,4960,4820,4730,4650,5550,5360,5150,5020,4920,,
skin_survival_knife_stained,Survival Knife,Stained,Survival Knife,4950,4840,4710,4640,4580,5340,5180,5000,4890,4800,,
skin_survival_knife_case_hardened,Survival Knife,Case Hardened,Survival Knife,5620,5420,5190,5060,4950,6300,6010,5700,5500,5350,,
skin_survival_knife_forest_ddpat,Survival Knife,Forest DDPAT,Survival Knife,5070,4940,4800,4710,4640,5510,5330,5130,5000,4900,,
skin_survival_knife_safari_mesh,Survival Knife,Safari Mesh,Survival Knife,5000,4880,4750,4670,4600,5410,5240,5050,4940,4840,,
skin_survival_knife_boreal_forest,Survival Knife,Boreal Forest,Survival Knife,5030,4910,4770,4690,4620,5460,5280,5090,4970,4870,,
skin_survival_knife_scorched,Survival Knife,Scorched,Survival Knife,5020,4900,4770,4680,4610,5440,5270,5080,4960,4860,,
skin_survival_knife_urban_masked,Survival Knife,Urban Masked,Survival Knife,5070,4940,4800,4710,4640,5510,5330,5130,5000,4900,,
skin_survival_knife_night_stripe,Survival Knife,Night Stripe,Survival Knife,5000,4880,4750,4670,4600,5410,5240,5050,4940,4840,,
skin_survival_knife_slaughter,Survival Knife,Slaughter,Survival Knife,5750,5530,5290,,,6490,6180,5850,,,,
skin_survival_knife_damascus_steel,Survival Knife,Damascus Steel,Survival Knife,5030,4910,4770,4690,4620,5460,5280,5090,4970,4870,,
skin_survival_knife_doppler_phase_1,Survival Knife,Doppler (Phase 1),Survival Knife,7050,6660,,,,8370,7810,,,,,
skin_survival_knife_doppler_phase_2,Survival Knife,Doppler (Phase 2),Survival Knife,7470,7030,,,,9000,8360,,,,,
skin_survival_knife_doppler_phase_3,Survival Knife,Doppler (Phase 3),Survival Knife,6770,6420,,,,7980,7480,,,,,
skin_survival_knife_doppler_phase_4,Survival Knife,Doppler (Phase 4),Survival Knife,7170,6760,,,,8550,7970,,,,,
skin_survival_knife_doppler_ruby,Survival Knife,Doppler (Ruby),Survival Knife,9780,9050,,,,12340,11280,,,,,
skin_survival_knife_doppler_sapphire,Survival Knife,Doppler (Sapphire),Survival Knife,9970,9210,,,,12620,11530,,,,,
skin_survival_knife_doppler_black_pearl,Survival Knife,Doppler (Black Pearl),Survival Knife,14990,13570,,,,19900,17850,,,,,
skin_survival_knife_marble_fade,Survival Knife,Marble Fade,Survival Knife,5730,5510,,,,6460,6150,,,,,
skin_survival_knife_rust_coat,Survival Knife,Rust Coat,Survival Knife,,,,4590,4530,,,,4820,4730,,
skin_survival_knife_tiger_tooth,Survival Knife,Tiger Tooth,Survival Knife,5590,5390,,,,6270,5990,,,,,
skin_survival_knife_ultraviolet,Survival Knife,Ultraviolet,Survival Knife,5250,5100,4930,4830,4740,5780,5560,5320,5170,5050,,
skin_talon_knife_vanilla,Talon Knife,★ (Vanilla),Talon Knife,,,,,,,,,,,7980,9730
skin_talon_knife_crimson_web,Talon Knife,Crimson Web,Talon Knife,16840,15180,13330,12210,11280,22570,20170,17580,15920,14610,,
skin_talon_knife_fade,Talon Knife,Fade,Talon Knife,9140,8480,,,,11420,10460,,,,,
skin_talon_knife_blue_steel,Talon Knife,Blue Steel,Talon Knife,7420,6990,6510,6220,5970,8930,8290,7620,7180,6840,,
skin_talon_knife_stained,Talon Knife,Stained,Talon Knife,6950,6580,6170,5920,5710,8240,7700,7120,6750,6460,,
skin_talon_knife_case_hardened,Talon Knife,Case Hardened,Talon Knife,9200,8540,7800,7350,6980,11500,10550,9500,8830,8320,,
skin_talon_knife_forest_ddpat,Talon Knife,Forest DDPAT,Talon Knife,7360,6940,6460,6170,5940,8830,8220,7550,7120,6790,,
skin_talon_knife_safari_mesh,Talon Knife,Safari Mesh,Talon Knife,7140,6750,6300,6040,5810,8520,7940,7320,6920,6610,,
skin_talon_knife_boreal_forest,Talon Knife,Boreal Forest,Talon Knife,7270,6850,6390,6110,5880,8700,8100,7450,7040,6710,,
skin_talon_knife_scorched,Talon Knife,Scorched,Talon Knife,7180,6770,6330,6050,5830,8560,7980,7360,6950,6640,,
skin_talon_knife_urban_masked,Talon Knife,Urban Masked,Talon Knife,7360,6940,6460,6170,5940,8830,8220,7550,7120,6790,,
skin_talon_knife_night_stripe,Talon Knife,Night Stripe,Talon Knife,7140,6750,6300,6040,5810,8520,7940,7320,6920,6610,,
skin_talon_knife_slaughter,Talon Knife,Slaughter,Talon Knife,9620,8890,8090,,,12100,11060,9950,,,,
skin_talon_knife_damascus_steel,Talon Knife,Damascus Steel,Talon Knife,7270,6850,6390,6110,5880,8700,8100,7450,7040,6710,,
skin_talon_knife_doppler_phase_1,Talon Knife,Doppler (Phase 1),Talon Knife,13930,12640,,,,18340,16490,,,,,
skin_talon_knife_doppler_phase_2,Talon Knife,Doppler (Phase 2),Talon Knife,15370,13900,,,,20410,18320,,,,,
skin_talon_knife_doppler_phase_3,Talon Knife,Doppler (Phase 3),Talon Knife,13110,11940,,,,17140,15450,,,,,
skin_talon_knife_doppler_phase_4,Talon Knife,Doppler (Phase 4),Talon Knife,14330,13000,,,,18940,17010,,,,,
skin_talon_knife_doppler_ruby,Talon Knife,Doppler (Ruby),Talon Knife,24750,22050,,,,34020,30150,,,,,
skin_talon_knife_doppler_sapphire,Talon Knife,Doppler (Sapphire),Talon Knife,25510,22700,,,,35110,31100,,,,,
skin_talon_knife_doppler_black_pearl,Talon Knife,Doppler (Black Pearl),Talon Knife,43560,38430,,,,61330,53920,,,,,
skin_talon_knife_marble_fade,Talon Knife,Marble Fade,Talon Knife,9530,8820,,,,11960,10950,,,,,
skin_talon_knife_rust_coat,Talon Knife,Rust Coat,Talon Knife,,,,5740,5550,,,,6480,6220,,
skin_talon_knife_tiger_tooth,Talon Knife,Tiger Tooth,Talon Knife,9140,8480,,,,11420,10460,,,,,
skin_talon_knife_ultraviolet,Talon Knife,Ultraviolet,Talon Knife,8000,7500,6930,6590,6300,9780,9030,8230,7720,7320,,
skin_ursus_knife_vanilla,Ursus Knife,★ (Vanilla),Ursus Knife,,,,,,,,,,,6580,7700
skin_ursus_knife_crimson_web,Ursus Knife,Crimson Web,Ursus Knife,12750,11610,10350,9620,8980,16620,15020,13240,12130,11230,,
skin_ursus_knife_fade,Ursus Knife,Fade,Ursus Knife,7470,7020,,,,8990,8350,,,,,
skin_ursus_knife_blue_steel,Ursus Knife,Blue Steel,Ursus Knife,6340,6040,5720,5520,5360,7350,6930,6470,6170,5940,,
skin_ursus_knife_stained,Ursus Knife,Stained,Ursus Knife,6010,5760,5480,5310,5170,6870,6510,6120,5870,5680,,
skin_ursus_knife_case_hardened,Ursus Knife,Case Hardened,Ursus Knife,7510,7060,6570,6270,6020,9050,8400,7700,7260,6910,,
skin_ursus_knife_forest_ddpat,Ursus Knife,Forest DDPAT,Ursus Knife,6270,5990,5670,5480,5320,7260,6840,6400,6110,5890,,
skin_ursus_knife_safari_mesh,Ursus Knife,Safari Mesh,Ursus Knife,6140,5870,5570,5400,5250,7070,6680,6260,5990,5790,,
skin_ursus_knife_boreal_forest,Ursus Knife,Boreal Forest,Ursus Knife,6180,5910,5610,5430,5270,7130,6730,6310,6030,5820,,
skin_ursus_knife_scorched,Ursus Knife,Scorched,Ursus Knife,6160,5890,5590,5410,5260,7100,6710,6280,6010,5800,,
skin_ursus_knife_urban_masked,Ursus Knife,Urban Masked,Ursus Knife,6270,5990,5670,5480,5320,7260,6840,6400,6110,5890,,
skin_ursus_knife_night_stripe,Ursus Knife,Night Stripe,Ursus Knife,6140,5870,5570,5400,5250,7070,6680,6260,5990,5790,,
skin_ursus_knife_slaughter,Ursus Knife,Slaughter,Ursus Knife,7800,7310,6780,,,9470,8770,8020,,,,
skin_ursus_knife_damascus_steel,Ursus Knife,Damascus Steel,Ursus Knife,6180,5910,5610,5430,5270,7130,6730,6310,6030,5820,,
skin_ursus_knife_doppler_phase_1,Ursus Knife,Doppler (Phase 1),Ursus Knife,10650,9810,,,,13630,12370,,,,,
skin_ursus_knife_doppler_phase_2,Ursus Knife,Doppler (Phase 2),Ursus Knife,11720,10710,,,,15130,13680,,,,,
skin_ursus_knife_doppler_phase_3,Ursus Knife,Doppler (Phase 3),Ursus Knife,10160,9370,,,,12890,11750,,,,,
skin_ursus_knife_doppler_phase_4,Ursus Knife,Doppler (Phase 4),Ursus Knife,10980,10080,,,,14060,12780,,,,,
skin_ursus_knife_doppler_ruby,Ursus Knife,Doppler (Ruby),Ursus Knife,16870,15210,,,,22620,20220,,,,,
skin_ursus_knife_doppler_sapphire,Ursus Knife,Doppler (Sapphire),Ursus Knife,17220,15510,,,,23140,20660,,,,,
skin_ursus_knife_doppler_black_pearl,Ursus Knife,Doppler (Black Pearl),Ursus Knife,28540,25350,,,,39520,34940,,,,,
skin_ursus_knife_marble_fade,Ursus Knife,Marble Fade,Ursus Knife,7760,7280,,,,9410,8710,,,,,
skin_ursus_knife_rust_coat,Ursus Knife,Rust Coat,Ursus Knife,,,,5210,5080,,,,5710,5530,,
skin_ursus_knife_tiger_tooth,Ursus Knife,Tiger Tooth,Ursus Knife,7470,7020,,,,8990,8350,,,,,
skin_ursus_knife_ultraviolet,Ursus Knife,Ultraviolet,Ursus Knife,6710,6360,5980,5760,5570,7880,7390,6860,6520,6250,,
skin_bloodhound_gloves_bronzed,Bloodhound Gloves,Bronzed,Low Tier Gloves,3140,850,535,455,315,,,,,,,
skin_bloodhound_gloves_charred,Bloodhound Gloves,Charred,Low Tier Gloves,4000,1080,680,580,400,,,,,,,
skin_bloodhound_gloves_guerrilla,Bloodhound Gloves,Guerrilla,Low Tier Gloves,700,460,350,220,150,,,,,,,
skin_bloodhound_gloves_snakebite,Bloodhound Gloves,Snakebite,Low Tier Gloves,2920,790,495,425,290,,,,,,,
skin_broken_fang_gloves_jade,Broken Fang Gloves,Jade,Low Tier Gloves,4500,1220,765,650,450,,,,,,,
skin_broken_fang_gloves_needle_point,Broken Fang Gloves,Needle Point,Low Tier Gloves,2170,585,370,315,215,,,,,,,
skin_broken_fang_gloves_unhinged,Broken Fang Gloves,Unhinged,Low Tier Gloves,2650,715,450,385,265,,,,,,,
skin_broken_fang_gloves_yellow_banded,Broken Fang Gloves,Yellow-banded,Low Tier Gloves,2410,650,410,350,240,,,,,,,
skin_driver_gloves_black_tie,Driver Gloves,Black Tie,Driver Gloves,14400,3890,2450,2090,1440,,,,,,,
skin_driver_gloves_convoy,Driver Gloves,Convoy,Driver Gloves,5430,1470,925,785,545,,,,,,,
skin_driver_gloves_crimson_weave,Driver Gloves,Crimson Weave,Driver Gloves,20250,5470,3440,2940,2030,,,,,,,
skin_driver_gloves_diamondback,Driver Gloves,Diamondback,Driver Gloves,8250,2230,1400,1200,825,,,,,,,
skin_driver_gloves_imperial_plaid,Driver Gloves,Imperial Plaid,Driver Gloves,21200,5730,3610,3080,2120,,,,,,,
skin_driver_gloves_king_snake,Driver Gloves,King Snake,Driver Gloves,36000,9720,6120,5220,3600,,,,,,,
skin_driver_gloves_lunar_weave,Driver Gloves,Lunar Weave,Driver Gloves,7180,1940,1220,1040,720,,,,,,,
skin_driver_gloves_overtake,Driver Gloves,Overtake,Driver Gloves,9300,2510,1580,1350,930,,,,,,,
skin_driver_gloves_queen_jaguar,Driver Gloves,Queen Jaguar,Driver Gloves,6310,1700,1070,915,630,,,,,,,
skin_driver_gloves_racing_green,Driver Gloves,Racing Green,Driver Gloves,4080,1100,695,590,410,,,,,,,
skin_driver_gloves_rezan_the_red,Driver Gloves,Rezan the Red,Driver Gloves,10350,2790,1760,1500,1030,,,,,,,
skin_driver_gloves_snow_leopard,Driver Gloves,Snow Leopard,Driver Gloves,30550,8250,5190,4430,3060,,,,,,,
skin_hand_wraps_arboreal,Hand Wraps,Arboreal,Hand Wraps,3790,1020,645,550,380,,,,,,,
skin_hand_wraps_badlands,Hand Wraps,Badlands,Hand Wraps,4390,1180,745,635,440,,,,,,,
skin_hand_wraps_caution,Hand Wraps,CAUTION!,Hand Wraps,14400,3890,2450,2090,1440,,,,,,,
skin_hand_wraps_cobalt_skulls,Hand Wraps,Cobalt Skulls,Hand Wraps,22000,5940,3740,3190,2200,,,,,,,
skin_hand_wraps_constrictor,Hand Wraps,Constrictor,Hand Wraps,5360,1450,910,775,535,,,,,,,
skin_hand_wraps_desert_shamagh,Hand Wraps,Desert Shamagh,Hand Wraps,4780,1290,810,695,480,,,,,,,
skin_hand_wraps_duct_tape,Hand Wraps,Duct Tape,Hand Wraps,2770,750,470,400,275,,,,,,,
skin_hand_wraps_giraffe,Hand Wraps,Giraffe,Hand Wraps,8180,2210,1390,1190,820,,,,,,,
skin_hand_wraps_leather,Hand Wraps,Leather,Hand Wraps,7260,1960,1230,1050,725,,,,,,,
skin_hand_wraps_overprint,Hand Wraps,Overprint,Hand Wraps,17000,4590,2890,2460,1700,,,,,,,
skin_hand_wraps_slaughter,Hand Wraps,Slaughter,Hand Wraps,13550,3660,2300,1960,1350,,,,,,,
skin_hand_wraps_spruce_ddpat,Hand Wraps,Spruce DDPAT,Hand Wraps,3390,915,575,490,340,,,,,,,
skin_hydra_gloves_case_hardened,Hydra Gloves,Case Hardened,Low Tier Gloves,3030,820,515,440,305,,,,,,,
skin_hydra_gloves_emerald,Hydra Gloves,Emerald,Low Tier Gloves,4800,1300,815,695,480,,,,,,,
skin_hydra_gloves_mangrove,Hydra Gloves,Mangrove,Low Tier Gloves,1870,505,315,270,185,,,,,,,
skin_hydra_gloves_rattler,Hydra Gloves,Rattler,Low Tier Gloves,2100,570,360,305,210,,,,,,,
skin_moto_gloves_3rd_commando_company,Moto Gloves,3rd Commando Company,Moto Gloves,4310,1160,735,625,430,,,,,,,
skin_moto_gloves_blood_pressure,Moto Gloves,Blood Pressure,Moto Gloves,6210,1680,1060,900,620,,,,,,,
skin_moto_gloves_boom,Moto Gloves,Boom!,Moto Gloves,9350,2520,1590,1360,935,,,,,,,
skin_moto_gloves_cool_mint,Moto Gloves,Cool Mint,Moto Gloves,14550,3930,2470,2110,1450,,,,,,,
skin_moto_gloves_eclipse,Moto Gloves,Eclipse,Moto Gloves,5180,1400,880,750,520,,,,,,,
skin_moto_gloves_finish_line,Moto Gloves,Finish Line,Moto Gloves,5700,1540,970,825,570,,,,,,,
skin_moto_gloves_polygon,Moto Gloves,Polygon,Moto Gloves,9830,2650,1670,1430,985,,,,,,,
skin_moto_gloves_pow,Moto Gloves,POW!,Moto Gloves,16100,4340,2730,2330,1610,,,,,,,
skin_moto_gloves_smoke_out,Moto Gloves,Smoke Out,Moto Gloves,6540,1770,1110,950,655,,,,,,,
skin_moto_gloves_spearmint,Moto Gloves,Spearmint,Moto Gloves,30000,8100,5100,4350,3000,,,,,,,
skin_moto_gloves_transport,Moto Gloves,Transport,Moto Gloves,3240,875,550,470,325,,,,,,,
skin_moto_gloves_turtle,Moto Gloves,Turtle,Moto Gloves,7710,2080,1310,1120,770,,,,,,,
skin_specialist_gloves_buckshot,Specialist Gloves,Buckshot,Specialist Gloves,5080,1370,865,735,510,,,,,,,
skin_specialist_gloves_crimson_kimono,Specialist Gloves,Crimson Kimono,Specialist Gloves,50000,13500,8500,7250,5000,,,,,,,
skin_specialist_gloves_crimson_web,Specialist Gloves,Crimson Web,Specialist Gloves,14550,3930,2470,2110,1450,,,,,,,
