SkinApiId,WeaponName,FinishName,SourceSheet,FNPrice,MWPrice,FTPrice,WWPrice,BSPrice,STFNPrice,STMWPrice,STFTPrice,STWWPrice,STBSPrice,VanillaPrice,VanillaStatTrakPrice
skin_shadow_daggers_black_laminate,Shadow Daggers,Black Laminate,Shadow Daggers,215,180,160,150,135,280,230,200,185,170,,
skin_shadow_daggers_bright_water,Shadow Daggers,Bright Water,Shadow Daggers,215,180,160,150,135,270,230,200,185,170,,
skin_shadow_daggers_freehand,Shadow Daggers,Freehand,Shadow Daggers,215,180,160,150,135,290,230,200,185,170,,
skin_shadow_daggers_gamma_doppler_phase_1,Shadow Daggers,Gamma Doppler (Phase 1),Shadow Daggers,900,680,,,,1200,910,,,,,
skin_shadow_daggers_gamma_doppler_phase_2,Shadow Daggers,Gamma Doppler (Phase 2),Shadow Daggers,1225,930,,,,1625,1250,,,,,
skin_shadow_daggers_gamma_doppler_phase_3,Shadow Daggers,Gamma Doppler (Phase 3),Shadow Daggers,790,600,,,,1050,800,,,,,
skin_shadow_daggers_gamma_doppler_phase_4,Shadow Daggers,Gamma Doppler (Phase 4),Shadow Daggers,1050,790,,,,1400,1050,,,,,
skin_shadow_daggers_gamma_doppler_emerald,Shadow Daggers,Gamma Doppler (Emerald),Shadow Daggers,2925,2225,,,,3925,3000,,,,,
skin_shadow_daggers_lore,Shadow Daggers,Lore,Shadow Daggers,480,370,280,240,210,650,490,380,320,280,,
skin_skeleton_knife_vanilla,Skeleton Knife,★ (Vanilla),Skeleton Knife,,,,,,,,,,,2375,3000
skin_skeleton_knife_crimson_web,Skeleton Knife,Crimson Web,Skeleton Knife,11550,8800,6700,5800,4975,15500,11750,9000,7750,6650,,
skin_skeleton_knife_fade,Skeleton Knife,Fade,Skeleton Knife,6750,5100,,,,9050,6850,,,,,
skin_skeleton_knife_blue_steel,Skeleton Knife,Blue Steel,Skeleton Knife,1450,1100,840,720,620,1925,1475,1125,970,830,,
skin_skeleton_knife_stained,Skeleton Knife,Stained,Skeleton Knife,1275,980,740,640,550,1725,1300,1000,860,740,,
skin_skeleton_knife_case_hardened,Skeleton Knife,Case Hardened,Skeleton Knife,2900,2200,1675,1450,1250,3875,2950,2250,1925,1675,,
skin_skeleton_knife_forest_ddpat,Skeleton Knife,Forest DDPAT,Skeleton Knife,770,590,450,390,350,1025,780,600,520,440,,
skin_skeleton_knife_safari_mesh,Skeleton Knife,Safari Mesh,Skeleton Knife,640,490,420,390,350,860,650,520,480,440,,
skin_skeleton_knife_boreal_forest,Skeleton Knife,Boreal Forest,Skeleton Knife,800,610,470,400,350,1075,820,620,540,460,,
skin_skeleton_knife_scorched,Skeleton Knife,Scorched,Skeleton Knife,710,540,420,390,350,950,720,550,480,440,,
skin_skeleton_knife_urban_masked,Skeleton Knife,Urban Masked,Skeleton Knife,870,660,500,430,370,1150,880,670,580,500,,
skin_skeleton_knife_night_stripe,Skeleton Knife,Night Stripe,Skeleton Knife,2250,1700,1300,1125,970,3000,2300,1750,1500,1300,,
skin_skeleton_knife_slaughter,Skeleton Knife,Slaughter,Skeleton Knife,3375,2550,1950,,,4525,3425,2625,,,,
skin_skeleton_knife_damascus_steel,Skeleton Knife,Damascus Steel,Skeleton Knife,1600,1225,930,800,690,2150,1625,1250,1075,920,,
skin_skeleton_knife_doppler_phase_1,Skeleton Knife,Doppler (Phase 1),Skeleton Knife,7700,5850,,,,10300,7850,,,,,
skin_skeleton_knife_doppler_phase_2,Skeleton Knife,Doppler (Phase 2),Skeleton Knife,10250,7800,,,,13750,10450,,,,,
skin_skeleton_knife_doppler_phase_3,Skeleton Knife,Doppler (Phase 3),Skeleton Knife,6750,5100,,,,9050,6850,,,,,
skin_skeleton_knife_doppler_phase_4,Skeleton Knife,Doppler (Phase 4),Skeleton Knife,9000,6850,,,,12050,9150,,,,,
skin_skeleton_knife_doppler_ruby,Skeleton Knife,Doppler (Ruby),Skeleton Knife,21800,16600,,,,29200,22200,,,,,
skin_skeleton_knife_doppler_sapphire,Skeleton Knife,Doppler (Sapphire),Skeleton Knife,24100,18300,,,,32200,24500,,,,,
skin_skeleton_knife_doppler_black_pearl,Skeleton Knife,Doppler (Black Pearl),Skeleton Knife,32100,24400,,,,43000,32700,,,,,
skin_skeleton_knife_marble_fade,Skeleton Knife,Marble Fade,Skeleton Knife,4650,3575,,,,6100,4725,,,,,
skin_skeleton_knife_rust_coat,Skeleton Knife,Rust Coat,Skeleton Knife,,,,870,750,,,,1150,1000,,
skin_skeleton_knife_tiger_tooth,Skeleton Knife,Tiger Tooth,Skeleton Knife,4650,3525,,,,6250,4750,,,,,
skin_skeleton_knife_ultraviolet,Skeleton Knife,Ultraviolet,Skeleton Knife,2050,1550,1200,1025,880,2750,2100,1600,1375,1175,,
skin_stiletto_knife_vanilla,Stiletto Knife,★ (Vanilla),Stiletto Knife,,,,,,,,,,,1550,1950
skin_stiletto_knife_crimson_web,Stiletto Knife,Crimson Web,Stiletto Knife,7500,5700,4375,3750,3225,10100,7650,5850,5050,4325,,
skin_stiletto_knife_fade,Stiletto Knife,Fade,Stiletto Knife,4400,3325,,,,5900,4475,,,,,
skin_stiletto_knife_blue_steel,Stiletto Knife,Blue Steel,Stiletto Knife,940,710,550,470,400,1250,960,730,630,540,,
skin_stiletto_knife_stained,Stiletto Knife,Stained,Stiletto Knife,840,640,480,420,360,1125,850,650,560,480,,
skin_stiletto_knife_case_hardened,Stiletto Knife,Case Hardened,Stiletto Knife,1875,1425,1100,940,810,2525,1925,1450,1250,1075,,
skin_stiletto_knife_forest_ddpat,Stiletto Knife,Forest DDPAT,Stiletto Knife,500,380,320,300,270,670,510,400,370,340,,
skin_stiletto_knife_safari_mesh,Stiletto Knife,Safari Mesh,Stiletto Knife,430,360,320,300,270,560,460,400,370,340,,
skin_stiletto_knife_boreal_forest,Stiletto Knife,Boreal Forest,Stiletto Knife,520,400,320,300,270,700,530,410,370,340,,
skin_stiletto_knife_scorched,Stiletto Knife,Scorched,Stiletto Knife,460,360,320,300,270,620,470,400,370,340,,
skin_stiletto_knife_urban_masked,Stiletto Knife,Urban Masked,Stiletto Knife,560,430,330,300,270,760,570,440,380,340,,
skin_stiletto_knife_night_stripe,Stiletto Knife,Night Stripe,Stiletto Knife,1475,1100,850,730,630,1950,1500,1125,980,840,,
skin_stiletto_knife_slaughter,Stiletto Knife,Slaughter,Stiletto Knife,2200,1675,1275,,,2950,2225,1700,,,,
skin_stiletto_knife_damascus_steel,Stiletto Knife,Damascus Steel,Stiletto Knife,1050,790,610,520,450,1400,1075,810,700,600,,
skin_stiletto_knife_doppler_phase_1,Stiletto Knife,Doppler (Phase 1),Stiletto Knife,5000,3800,,,,6700,5100,,,,,
skin_stiletto_knife_doppler_phase_2,Stiletto Knife,Doppler (Phase 2),Stiletto Knife,6700,5100,,,,8950,6800,,,,,
skin_stiletto_knife_doppler_phase_3,Stiletto Knife,Doppler (Phase 3),Stiletto Knife,4400,3325,,,,5900,4475,,,,,
skin_stiletto_knife_doppler_phase_4,Stiletto Knife,Doppler (Phase 4),Stiletto Knife,5850,4450,,,,7850,5950,,,,,
skin_stiletto_knife_doppler_ruby,Stiletto Knife,Doppler (Ruby),Stiletto Knife,14200,10800,,,,19050,14450,,,,,
skin_stiletto_knife_doppler_sapphire,Stiletto Knife,Doppler (Sapphire),Stiletto Knife,15650,11900,,,,21000,15950,,,,,
skin_stiletto_knife_doppler_black_pearl,Stiletto Knife,Doppler (Black Pearl),Stiletto Knife,20900,15900,,,,28000,21300,,,,,
skin_stiletto_knife_marble_fade,Stiletto Knife,Marble Fade,Stiletto Knife,3075,2350,,,,4075,3125,,,,,
skin_stiletto_knife_rust_coat,Stiletto Knife,Rust Coat,Stiletto Knife,,,,560,490,,,,760,650,,
skin_stiletto_knife_tiger_tooth,Stiletto Knife,Tiger Tooth,Stiletto Knife,3025,2300,,,,4050,3075,,,,,
skin_stiletto_knife_ultraviolet,Stiletto Knife,Ultraviolet,Stiletto Knife,1325,1025,780,670,580,1800,1350,1050,900,770,,
skin_survival_knife_vanilla,Survival Knife,★ (Vanilla),Survival Knife,,,,,,,,,,,280,350
skin_survival_knife_crimson_web,Survival Knife,Crimson Web,Survival Knife,750,570,440,380,320,1000,770,580,500,430,,
skin_survival_knife_fade,Survival Knife,Fade,Survival Knife,440,330,,,,590,450,,,,,
skin_survival_knife_blue_steel,Survival Knife,Blue Steel,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_stained,Survival Knife,Stained,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_case_hardened,Survival Knife,Case Hardened,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_forest_ddpat,Survival Knife,Forest DDPAT,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_safari_mesh,Survival Knife,Safari Mesh,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_boreal_forest,Survival Knife,Boreal Forest,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_scorched,Survival Knife,Scorched,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_urban_masked,Survival Knife,Urban Masked,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_night_stripe,Survival Knife,Night Stripe,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_slaughter,Survival Knife,Slaughter,Survival Knife,220,170,150,,,290,225,190,,,,
skin_survival_knife_damascus_steel,Survival Knife,Damascus Steel,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_survival_knife_doppler_phase_1,Survival Knife,Doppler (Phase 1),Survival Knife,500,380,,,,670,510,,,,,
skin_survival_knife_doppler_phase_2,Survival Knife,Doppler (Phase 2),Survival Knife,670,510,,,,900,680,,,,,
skin_survival_knife_doppler_phase_3,Survival Knife,Doppler (Phase 3),Survival Knife,440,330,,,,590,450,,,,,
skin_survival_knife_doppler_phase_4,Survival Knife,Doppler (Phase 4),Survival Knife,590,440,,,,780,600,,,,,
skin_survival_knife_doppler_ruby,Survival Knife,Doppler (Ruby),Survival Knife,1425,1075,,,,1900,1450,,,,,
skin_survival_knife_doppler_sapphire,Survival Knife,Doppler (Sapphire),Survival Knife,1575,1200,,,,2100,1600,,,,,
skin_survival_knife_doppler_black_pearl,Survival Knife,Doppler (Black Pearl),Survival Knife,2100,1600,,,,2800,2125,,,,,
skin_survival_knife_marble_fade,Survival Knife,Marble Fade,Survival Knife,320,245,,,,420,320,,,,,
skin_survival_knife_rust_coat,Survival Knife,Rust Coat,Survival Knife,,,,140,125,,,,170,155,,
skin_survival_knife_tiger_tooth,Survival Knife,Tiger Tooth,Survival Knife,300,230,,,,410,310,,,,,
skin_survival_knife_ultraviolet,Survival Knife,Ultraviolet,Survival Knife,200,170,150,140,125,250,210,190,170,155,,
skin_talon_knife_vanilla,Talon Knife,★ (Vanilla),Talon Knife,,,,,,,,,,,2750,3500
skin_talon_knife_crimson_web,Talon Knife,Crimson Web,Talon Knife,13450,10200,7800,6700,5800,18000,13700,10450,9000,7750,,
skin_talon_knife_fade,Talon Knife,Fade,Talon Knife,7850,5950,,,,10500,8000,,,,,
skin_talon_knife_blue_steel,Talon Knife,Blue Steel,Talon Knife,1675,1275,970,840,720,2250,1700,1300,1125,970,,
skin_talon_knife_stained,Talon Knife,Stained,Talon Knife,1500,1125,870,750,640,2000,1525,1150,1000,860,,
skin_talon_knife_case_hardened,Talon Knife,Case Hardened,Talon Knife,3350,2550,1950,1675,1450,4500,3425,2600,2250,1925,,
skin_talon_knife_forest_ddpat,Talon Knife,Forest DDPAT,Talon Knife,900,680,520,450,400,1200,910,700,600,520,,
skin_talon_knife_safari_mesh,Talon Knife,Safari Mesh,Talon Knife,750,570,480,440,400,1000,760,600,550,500,,
skin_talon_knife_boreal_forest,Talon Knife,Boreal Forest,Talon Knife,930,710,540,470,400,1250,950,720,620,540,,
skin_talon_knife_scorched,Talon Knife,Scorched,Talon Knife,820,620,480,440,400,1100,840,640,550,500,,
skin_talon_knife_urban_masked,Talon Knife,Urban Masked,Talon Knife,1000,770,580,500,430,1350,1025,780,680,580,,
skin_talon_knife_night_stripe,Talon Knife,Night Stripe,Talon Knife,2600,1975,1525,1300,1125,3500,2650,2025,1750,1500,,
skin_talon_knife_slaughter,Talon Knife,Slaughter,Talon Knife,3925,2975,2275,,,5250,4000,3050,,,,
skin_talon_knife_damascus_steel,Talon Knife,Damascus Steel,Talon Knife,1875,1425,1075,930,800,2500,1900,1450,1250,1075,,
skin_talon_knife_doppler_phase_1,Talon Knife,Doppler (Phase 1),Talon Knife,8950,6800,,,,12000,9100,,,,,
skin_talon_knife_doppler_phase_2,Talon Knife,Doppler (Phase 2),Talon Knife,11950,9050,,,,16000,12150,,,,,
skin_talon_knife_doppler_phase_3,Talon Knife,Doppler (Phase 3),Talon Knife,7850,5950,,,,10500,8000,,,,,
skin_talon_knife_doppler_phase_4,Talon Knife,Doppler (Phase 4),Talon Knife,10450,7950,,,,14000,10650,,,,,
skin_talon_knife_doppler_ruby,Talon Knife,Doppler (Ruby),Talon Knife,25400,19300,,,,34000,25800,,,,,
skin_talon_knife_doppler_sapphire,Talon Knife,Doppler (Sapphire),Talon Knife,28000,21300,,,,37500,28500,,,,,
skin_talon_knife_doppler_black_pearl,Talon Knife,Doppler (Black Pearl),Talon Knife,37300,28400,,,,50000,38000,,,,,
skin_talon_knife_marble_fade,Talon Knife,Marble Fade,Talon Knife,5300,4125,,,,7000,5450,,,,,
skin_talon_knife_rust_coat,Talon Knife,Rust Coat,Talon Knife,,,,1000,870,,,,1350,1150,,
skin_talon_knife_tiger_tooth,Talon Knife,Tiger Tooth,Talon Knife,5400,4100,,,,7250,5500,,,,,
skin_talon_knife_ultraviolet,Talon Knife,Ultraviolet,Talon Knife,2400,1825,1375,1200,1025,3200,2425,1850,1600,1375,,
skin_ursus_knife_vanilla,Ursus Knife,★ (Vanilla),Ursus Knife,,,,,,,,,,,880,1125
skin_ursus_knife_crimson_web,Ursus Knife,Crimson Web,Ursus Knife,4300,3275,2500,2150,1850,5750,4375,3350,2875,2475,,
skin_ursus_knife_fade,Ursus Knife,Fade,Ursus Knife,2500,1900,,,,3350,2550,,,,,
skin_ursus_knife_blue_steel,Ursus Knife,Blue Steel,Ursus Knife,540,410,310,270,230,720,550,420,360,310,,
skin_ursus_knife_stained,Ursus Knife,Stained,Ursus Knife,480,360,280,240,205,640,490,370,320,280,,
skin_ursus_knife_case_hardened,Ursus Knife,Case Hardened,Ursus Knife,1075,820,620,540,460,1450,1100,840,720,620,,
skin_ursus_knife_forest_ddpat,Ursus Knife,Forest DDPAT,Ursus Knife,310,260,235,215,195,390,330,290,270,245,,
skin_ursus_knife_safari_mesh,Ursus Knife,Safari Mesh,Ursus Knife,310,260,235,215,195,390,330,290,270,245,,
skin_ursus_knife_boreal_forest,Ursus Knife,Boreal Forest,Ursus Knife,310,260,235,215,195,400,330,290,270,245,,
skin_ursus_knife_scorched,Ursus Knife,Scorched,Ursus Knife,310,260,235,215,195,390,330,290,270,245,,
skin_ursus_knife_urban_masked,Ursus Knife,Urban Masked,Ursus Knife,320,260,235,215,195,430,330,290,270,245,,
skin_ursus_knife_night_stripe,Ursus Knife,Night Stripe,Ursus Knife,840,640,480,420,360,1125,850,650,560,480,,
skin_ursus_knife_slaughter,Ursus Knife,Slaughter,Ursus Knife,1250,950,730,,,1675,1275,970,,,,
skin_ursus_knife_damascus_steel,Ursus Knife,Damascus Steel,Ursus Knife,600,450,350,300,260,800,610,460,400,340,,
skin_ursus_knife_doppler_phase_1,Ursus Knife,Doppler (Phase 1),Ursus Knife,2875,2175,,,,3850,2925,,,,,
skin_ursus_knife_doppler_phase_2,Ursus Knife,Doppler (Phase 2),Ursus Knife,3825,2900,,,,5100,3900,,,,,
skin_ursus_knife_doppler_phase_3,Ursus Knife,Doppler (Phase 3),Ursus Knife,2500,1900,,,,3350,2550,,,,,
skin_ursus_knife_doppler_phase_4,Ursus Knife,Doppler (Phase 4),Ursus Knife,3350,2550,,,,4475,3400,,,,,
skin_ursus_knife_doppler_ruby,Ursus Knife,Doppler (Ruby),Ursus Knife,8100,6150,,,,10900,8250,,,,,
skin_ursus_knife_doppler_sapphire,Ursus Knife,Doppler (Sapphire),Ursus Knife,8950,6800,,,,12000,9100,,,,,
skin_ursus_knife_doppler_black_pearl,Ursus Knife,Doppler (Black Pearl),Ursus Knife,11950,9050,,,,16000,12150,,,,,
skin_ursus_knife_marble_fade,Ursus Knife,Marble Fade,Ursus Knife,1800,1350,,,,2375,1825,,,,,
skin_ursus_knife_rust_coat,Ursus Knife,Rust Coat,Ursus Knife,,,,320,280,,,,430,370,,
skin_ursus_knife_tiger_tooth,Ursus Knife,Tiger Tooth,Ursus Knife,1725,1325,,,,2325,1775,,,,,
skin_ursus_knife_ultraviolet,Ursus Knife,Ultraviolet,Ursus Knife,760,580,440,380,330,1025,780,590,510,440,,
skin_bloodhound_gloves_bronzed,Bloodhound Gloves,Bronzed,Low Tier Gloves,3140,850,535,455,315,,,,,,,
skin_bloodhound_gloves_charred,Bloodhound Gloves,Charred,Low Tier Gloves,4000,1080,680,580,400,,,,,,,
skin_bloodhound_gloves_guerrilla,Bloodhound Gloves,Guerrilla,Low Tier Gloves,700,460,350,220,150,,,,,,,
skin_bloodhound_gloves_snakebite,Bloodhound Gloves,Snakebite,Low Tier Gloves,2920,790,495,425,290,,,,,,,
skin_broken_fang_gloves_jade,Broken Fang Gloves,Jade,Low Tier Gloves,4500,1220,765,650,450,,,,,,,
skin_broken_fang_gloves_needle_point,Broken Fang Gloves,Needle Point,Low Tier Gloves,2170,585,370,315,215,,,,,,,
skin_broken_fang_gloves_unhinged,Broken Fang Gloves,Unhinged,Low Tier Gloves,2650,715,450,385,265,,,,,,,
skin_broken_fang_gloves_yellow_banded,Broken Fang Gloves,Yellow-banded,Low Tier Gloves,2410,650,410,350,240,,,,,,,
skin_driver_gloves_black_tie,Driver Gloves,Black Tie,Driver Gloves,14400,3890,2450,2090,1440,,,,,,,
skin_driver_gloves_convoy,Driver Gloves,Convoy,Driver Gloves,5430,1470,925,785,545,,,,,,,
skin_driver_gloves_crimson_weave,Driver Gloves,Crimson Weave,Driver Gloves,20250,5470,3440,2940,2030,,,,,,,
skin_driver_gloves_diamondback,Driver Gloves,Diamondback,Driver Gloves,8250,2230,1400,1200,825,,,,,,,
skin_driver_gloves_imperial_plaid,Driver Gloves,Imperial Plaid,Driver Gloves,21200,5730,3610,3080,2120,,,,,,,
skin_driver_gloves_king_snake,Driver Gloves,King Snake,Driver Gloves,36000,9720,6120,5220,3600,,,,,,,
skin_driver_gloves_lunar_weave,Driver Gloves,Lunar Weave,Driver Gloves,7180,1940,1220,1040,720,,,,,,,
skin_driver_gloves_overtake,Driver Gloves,Overtake,Driver Gloves,9300,2510,1580,1350,930,,,,,,,
skin_driver_gloves_queen_jaguar,Driver Gloves,Queen Jaguar,Driver Gloves,6310,1700,1070,915,630,,,,,,,
skin_driver_gloves_racing_green,Driver Gloves,Racing Green,Driver Gloves,4080,1100,695,590,410,,,,,,,
skin_driver_gloves_rezan_the_red,Driver Gloves,Rezan the Red,Driver Gloves,10350,2790,1760,1500,1030,,,,,,,
skin_driver_gloves_snow_leopard,Driver Gloves,Snow Leopard,Driver Gloves,30550,8250,5190,4430,3060,,,,,,,
skin_hand_wraps_arboreal,Hand Wraps,Arboreal,Hand Wraps,3790,1020,645,550,380,,,,,,,
skin_hand_wraps_badlands,Hand Wraps,Badlands,Hand Wraps,4390,1180,745,635,440,,,,,,,
skin_hand_wraps_caution,Hand Wraps,CAUTION!,Hand Wraps,14400,3890,2450,2090,1440,,,,,,,
skin_hand_wraps_cobalt_skulls,Hand Wraps,Cobalt Skulls,Hand Wraps,22000,5940,3740,3190,2200,,,,,,,
skin_hand_wraps_constrictor,Hand Wraps,Constrictor,Hand Wraps,5360,1450,910,775,535,,,,,,,
skin_hand_wraps_desert_shamagh,Hand Wraps,Desert Shamagh,Hand Wraps,4780,1290,810,695,480,,,,,,,
skin_hand_wraps_duct_tape,Hand Wraps,Duct Tape,Hand Wraps,2770,750,470,400,275,,,,,,,
skin_hand_wraps_giraffe,Hand Wraps,Giraffe,Hand Wraps,8180,2210,1390,1190,820,,,,,,,
skin_hand_wraps_leather,Hand Wraps,Leather,Hand Wraps,7260,1960,1230,1050,725,,,,,,,
skin_hand_wraps_overprint,Hand Wraps,Overprint,Hand Wraps,17000,4590,2890,2460,1700,,,,,,,
skin_hand_wraps_slaughter,Hand Wraps,Slaughter,Hand Wraps,13550,3660,2300,1960,1350,,,,,,,
skin_hand_wraps_spruce_ddpat,Hand Wraps,Spruce DDPAT,Hand Wraps,3390,915,575,490,340,,,,,,,
skin_hydra_gloves_case_hardened,Hydra Gloves,Case Hardened,Low Tier Gloves,3030,820,515,440,305,,,,,,,
skin_hydra_gloves_emerald,Hydra Gloves,Emerald,Low Tier Gloves,4800,1300,815,695,480,,,,,,,
skin_hydra_gloves_mangrove,Hydra Gloves,Mangrove,Low Tier Gloves,1870,505,315,270,185,,,,,,,
skin_hydra_gloves_rattler,Hydra Gloves,Rattler,Low Tier Gloves,2100,570,360,305,210,,,,,,,
skin_moto_gloves_3rd_commando_company,Moto Gloves,3rd Commando Company,Moto Gloves,4310,1160,735,625,430,,,,,,,
skin_moto_gloves_blood_pressure,Moto Gloves,Blood Pressure,Moto Gloves,6210,1680,1060,900,620,,,,,,,
skin_moto_gloves_boom,Moto Gloves,Boom!,Moto Gloves,9350,2520,1590,1360,935,,,,,,,
skin_moto_gloves_cool_mint,Moto Gloves,Cool Mint,Moto Gloves,14550,3930,2470,2110,1450,,,,,,,
skin_moto_gloves_eclipse,Moto Gloves,Eclipse,Moto Gloves,5180,1400,880,750,520,,,,,,,
skin_moto_gloves_finish_line,Moto Gloves,Finish Line,Moto Gloves,5700,1540,970,825,570,,,,,,,
skin_moto_gloves_polygon,Moto Gloves,Polygon,Moto Gloves,9830,2650,1670,1430,985,,,,,,,
skin_moto_gloves_pow,Moto Gloves,POW!,Moto Gloves,16100,4340,2730,2330,1610,,,,,,,
skin_moto_gloves_smoke_out,Moto Gloves,Smoke Out,Moto Gloves,6540,1770,1110,950,655,,,,,,,
skin_moto_gloves_spearmint,Moto Gloves,Spearmint,Moto Gloves,30000,8100,5100,4350,3000,,,,,,,
skin_moto_gloves_transport,Moto Gloves,Transport,Moto Gloves,3240,875,550,470,325,,,,,,,
skin_moto_gloves_turtle,Moto Gloves,Turtle,Moto Gloves,7710,2080,1310,1120,770,,,,,,,
skin_specialist_gloves_buckshot,Specialist Gloves,Buckshot,Specialist Gloves,5080,1370,865,735,510,,,,,,,
skin_specialist_gloves_crimson_kimono,Specialist Gloves,Crimson Kimono,Specialist Gloves,50000,13500,8500,7250,5000,,,,,,,
skin_specialist_gloves_crimson_web,Specialist Gloves,Crimson Web,Specialist Gloves,14550,3930,2470,2110,1450,,,,,,,
skin_specialist_gloves_emerald_web,Specialist Gloves,Emerald Web,Specialist Gloves,32500,8780,5530,4710,3250,,,,,,,
skin_specialist_gloves_fade,Specialist Gloves,Fade,Specialist Gloves,23050,6220,3910,3340,2300,,,,,,,
skin_specialist_gloves_field_agent,Specialist Gloves,Field Agent,Specialist Gloves,11600,3130,1970,1680,1160,,,,,,,
skin_specialist_gloves_forest_ddpat,Specialist Gloves,Forest DDPAT,Specialist Gloves,3420,920,580,495,340,,,,,,,
skin_specialist_gloves_foundation,Specialist Gloves,Foundation,Specialist Gloves,18850,5090,3200,2730,1880,,,,,,,
skin_specialist_gloves_lt_commander,Specialist Gloves,Lt. Commander,Specialist Gloves,8570,2310,1460,1240,855,,,,,,,
skin_specialist_gloves_marble_fade,Specialist Gloves,Marble Fade,Specialist Gloves,21650,5840,3680,3140,2160,,,,,,,
skin_specialist_gloves_mogul,Specialist Gloves,Mogul,Specialist Gloves,7790,2100,1320,1130,780,,,,,,,
skin_specialist_gloves_tiger_strike,Specialist Gloves,Tiger Strike,Specialist Gloves,16000,4320,2720,2320,1600,,,,,,,
skin_sport_gloves_amphibious,Sport Gloves,Amphibious,Sport Gloves,20650,5580,3510,2990,2070,,,,,,,
skin_sport_gloves_arid,Sport Gloves,Arid,Sport Gloves,7680,2070,1310,1110,770,,,,,,,
skin_sport_gloves_big_game,Sport Gloves,Big Game,Sport Gloves,7110,1920,1210,1030,710,,,,,,,
skin_sport_gloves_bronze_morph,Sport Gloves,Bronze Morph,Sport Gloves,4730,1280,805,685,475,,,,,,,
skin_sport_gloves_hedge_maze,Sport Gloves,Hedge Maze,Sport Gloves,34650,9360,5890,5030,3470,,,,,,,
skin_sport_gloves_nocts,Sport Gloves,Nocts,Sport Gloves,9390,2540,1600,1360,940,,,,,,,
skin_sport_gloves_omega,Sport Gloves,Omega,Sport Gloves,11600,3140,1980,1680,1160,,,,,,,
skin_sport_gloves_pandora_s_box,Sport Gloves,Pandora's Box,Sport Gloves,71240,18500,12000,10500,7000,,,,,,,
skin_sport_gloves_scarlet_shamagh,Sport Gloves,Scarlet Shamagh,Sport Gloves,8260,2230,1400,1200,825,,,,,,,
skin_sport_gloves_slingshot,Sport Gloves,Slingshot,Sport Gloves,17000,4590,2890,2470,1700,,,,,,,
skin_sport_gloves_superconductor,Sport Gloves,Superconductor,Sport Gloves,28750,7760,4890,4170,2880,,,,,,,
skin_sport_gloves_vice,Sport Gloves,Vice,Sport Gloves,31250,8430,5310,4530,3120,,,,,,,
